TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,TransactionHour,TransactionWeekday,IsNightTransaction,HighTransactionAmount,HighLoginAttempts,LowAccountBalance,TransactionAmountToBalanceRatio,is_fraud_predicted
TX000132,AC00384,302.45,2023-09-25 17:13:36,0,35,D000052,203.99.96.114,M059,1,78,2,40,1,5133.61,2024-11-04 08:11:55,-35045899.0,17,0,0,0,0,0,0.05890418162236275,0
TX000133,AC00203,208.04,2023-11-20 17:10:02,1,21,D000339,65.27.212.129,M055,2,47,1,273,1,9344.98,2024-11-04 08:08:45,-30207523.0,17,0,0,0,0,0,0.022259837919618917,0
TX000134,AC00498,5.77,2023-11-17 17:27:07,0,20,D000236,85.240.254.83,M098,1,23,3,254,1,1117.97,2024-11-04 08:10:53,-30465826.0,17,4,0,0,0,0,0.005156527878316666,0
TX000135,AC00349,381.33,2023-08-21 16:46:05,1,0,D000635,62.251.170.72,M034,0,56,0,75,1,11835.35,2024-11-04 08:09:32,-38071407.0,16,0,0,0,0,0,0.032216857392692845,0
TX000136,AC00177,16.16,2023-10-16 16:59:36,1,25,D000465,161.177.41.214,M065,0,50,0,124,1,14401.17,2024-11-04 08:11:59,-33232343.0,16,0,0,0,0,0,0.001122053135048399,0
TX000137,AC00284,486.08,2023-06-20 17:21:50,1,28,D000170,138.87.180.254,M060,2,18,3,68,1,1748.69,2024-11-04 08:07:03,-43425913.0,17,1,0,0,0,0,0.27780921191753966,0
TX000138,AC00272,336.39,2023-01-16 16:53:38,1,35,D000426,203.99.96.114,M003,1,21,3,18,1,1000.46,2024-11-04 08:09:57,-56819779.0,16,0,0,0,0,0,0.3358995866035588,0
TX000139,AC00405,997.43,2023-11-22 16:07:19,1,39,D000661,100.4.40.132,M067,2,69,0,118,1,6810.05,2024-11-04 08:08:25,-30038466.0,16,2,0,1,0,0,0.14644291261993378,0
TX000140,AC00385,234.57,2023-09-01 16:09:08,1,6,D000553,45.182.28.148,M045,2,23,3,120,1,263.98,2024-11-04 08:08:47,-37123179.0,16,4,0,0,0,0,0.8852366216318212,0
TX000141,AC00403,6.0,2023-10-23 18:38:15,1,6,D000556,18.72.115.111,M090,2,30,0,246,1,5442.76,2024-11-04 08:09:43,-32621488.0,18,0,0,0,0,0,0.0011021793760195159,0
TX000142,AC00114,1049.92,2023-10-23 16:50:33,1,11,D000522,121.67.144.20,M052,0,80,2,21,1,2037.85,2024-11-04 08:10:34,-32628001.0,16,0,0,1,0,0,0.5149569610319543,0
TX000143,AC00163,227.14,2023-07-03 17:42:08,1,5,D000439,197.162.55.147,M057,0,18,3,294,1,341.94,2024-11-04 08:11:34,-42301766.0,17,0,0,0,0,0,0.6623316031958942,0
TX000144,AC00108,233.74,2023-10-24 16:41:00,0,28,D000600,96.115.67.230,M030,2,66,2,17,1,1066.59,2024-11-04 08:11:17,-32542217.0,16,1,0,0,0,0,0.2189417285662099,0
TX000145,AC00397,113.02,2023-09-25 16:54:22,0,17,D000369,33.212.169.157,M019,1,69,2,166,1,6077.96,2024-11-04 08:07:21,-35046779.0,16,0,0,0,0,0,0.018591995999315672,0
TX000146,AC00434,45.85,2023-02-16 17:57:10,1,20,D000241,163.129.70.210,M085,0,20,3,92,1,1659.15,2024-11-04 08:07:24,-54137414.0,17,3,0,0,0,0,0.027617986326536757,0
TX000147,AC00385,973.39,2023-08-30 17:23:20,1,34,D000292,202.194.199.70,M026,1,77,2,296,1,2042.22,2024-11-04 08:11:44,-37291704.0,17,2,0,1,0,0,0.47639999608461153,0
TX000148,AC00161,514.95,2023-04-13 18:37:48,1,27,D000109,23.92.205.75,M056,2,41,0,142,5,421.93,2024-11-04 08:10:01,-49296733.0,18,3,0,0,1,0,1.217577376870877,1
TX000149,AC00333,415.5,2023-07-28 16:29:23,1,22,D000330,140.212.253.222,M077,0,66,0,141,1,10113.66,2024-11-04 08:10:23,-40146060.0,16,4,0,0,0,0,0.04107898831992376,0
TX000150,AC00279,265.76,2023-02-06 17:48:55,1,30,D000158,3.157.63.220,M049,2,54,2,92,1,4446.17,2024-11-04 08:12:18,-55002203.0,17,0,0,0,0,0,0.05975935257703213,0
TX000151,AC00072,69.4,2023-07-24 18:08:43,1,41,D000413,216.151.64.40,M073,2,80,2,113,1,6452.77,2024-11-04 08:09:04,-40485621.0,18,0,0,0,0,0,0.010753404599172267,0
TX000152,AC00242,332.93,2023-11-20 16:29:48,0,0,D000548,113.115.81.178,M039,1,35,1,293,1,2788.2,2024-11-04 08:08:14,-30209906.0,16,0,0,0,0,0,0.11936397533342895,0
TX000153,AC00303,267.9,2023-10-09 16:52:47,1,35,D000605,216.32.4.105,M078,2,20,3,160,1,596.16,2024-11-04 08:08:34,-33837347.0,16,0,0,0,0,0,0.4486234844932681,0
TX000154,AC00442,496.03,2023-11-03 16:45:52,1,37,D000070,210.160.90.52,M009,1,61,0,265,1,12904.66,2024-11-04 08:09:41,-31677829.0,16,4,0,0,0,0,0.03843507422324778,0
TX000155,AC00087,376.26,2023-02-15 16:41:11,1,40,D000481,82.88.241.226,M081,0,37,1,245,1,9062.4,2024-11-04 08:09:58,-54228527.0,16,2,0,0,0,0,0.04151422203588057,0
TX000156,AC00174,83.02,2023-09-04 17:59:51,0,39,D000226,34.92.221.183,M058,2,36,1,171,1,9009.56,2024-11-04 08:11:01,-36857470.0,17,0,0,0,0,0,0.009213633780808295,0
TX000157,AC00421,93.26,2023-07-27 16:22:52,0,27,D000436,182.225.2.156,M092,2,20,3,72,1,1152.2,2024-11-04 08:12:04,-40232952.0,16,3,0,0,0,0,0.08087062088102671,0
TX000158,AC00111,803.37,2023-04-17 16:08:34,0,22,D000108,191.91.45.159,M030,1,68,0,129,1,12168.37,2024-11-04 08:08:40,-48960006.0,16,0,0,0,0,0,0.06601574280344832,0
TX000159,AC00275,35.76,2023-09-19 17:38:18,1,5,D000678,111.78.64.133,M057,1,23,3,122,1,611.86,2024-11-04 08:11:40,-35562802.0,17,1,0,0,0,0,0.058349378324576574,0
TX000160,AC00492,28.53,2023-05-31 16:37:39,1,42,D000310,215.97.143.157,M035,2,62,0,99,1,8670.53,2024-11-04 08:06:30,-45156531.0,16,2,0,0,0,0,0.003290076837651487,0
TX000161,AC00380,139.53,2023-10-09 17:20:09,0,21,D000491,167.104.180.235,M002,2,53,0,177,1,10098.86,2024-11-04 08:07:31,-33835642.0,17,0,0,0,0,0,0.013815042980793793,0
TX000162,AC00227,307.57,2023-01-09 16:12:01,1,11,D000076,128.16.32.183,M049,1,33,0,285,1,5307.74,2024-11-04 08:06:33,-57426872.0,16,0,0,0,0,0,0.05793653484631005,0
TX000163,AC00257,60.65,2023-05-26 18:15:08,0,40,D000456,10.144.131.89,M085,1,56,2,53,1,1047.28,2024-11-04 08:09:22,-45582854.0,18,4,0,0,0,0,0.05785667951310718,0
TX000164,AC00062,74.86,2023-08-14 17:43:17,1,26,D000115,161.168.126.136,M028,1,70,0,125,1,6921.48,2024-11-04 08:07:39,-38672662.0,17,0,0,0,0,0,0.010814043521974783,0
TX000165,AC00383,117.97,2023-11-24 18:51:32,1,18,D000281,198.39.35.23,M100,1,51,2,137,1,1475.46,2024-11-04 08:09:21,-29855869.0,18,4,0,0,0,0,0.07990057299215692,0
TX000166,AC00182,231.91,2023-01-31 18:31:22,1,22,D000371,161.71.2.223,M044,0,34,1,165,1,112.76,2024-11-04 08:12:15,-55518053.0,18,1,0,0,0,0,2.0385900140646975,0
TX000167,AC00478,126.21,2023-02-14 16:07:01,1,3,D000001,141.121.30.32,M001,1,75,2,268,1,5669.66,2024-11-04 08:08:42,-54316901.0,16,1,0,0,0,0,0.022256668535937614,0
TX000168,AC00332,506.28,2023-05-02 17:03:29,0,6,D000606,110.150.1.201,M010,2,53,2,162,2,1309.95,2024-11-04 08:09:09,-47660740.0,17,1,0,0,0,0,0.3861932186582249,0
TX000169,AC00202,304.35,2023-12-04 17:07:34,1,15,D000281,183.39.94.209,M007,1,31,1,36,1,4057.1,2024-11-04 08:08:45,-28998071.0,17,0,0,0,0,0,0.07499815184445924,0
TX000170,AC00331,281.85,2023-05-16 17:26:37,1,11,D000148,219.193.239.152,M013,0,22,3,109,1,1585.98,2024-11-04 08:07:38,-46449661.0,17,1,0,0,0,0,0.1776014820602654,0
TX000171,AC00474,777.88,2023-03-20 16:58:12,1,15,D000436,139.23.212.102,M018,1,31,1,17,1,6825.55,2024-11-04 08:09:15,-51376263.0,16,0,0,0,0,0,0.11394921299924558,0
TX000172,AC00268,119.18,2023-08-25 18:01:38,1,20,D000309,7.105.184.86,M093,1,56,2,96,1,5516.5,2024-11-04 08:07:34,-37721156.0,18,4,0,0,0,0,0.02160036248300861,0
TX000173,AC00247,177.19,2023-05-15 17:25:28,1,6,D000666,130.92.201.49,M088,2,76,2,43,1,5343.3,2024-11-04 08:06:30,-46536062.0,17,0,0,0,0,0,0.0331549501337874,0
TX000174,AC00298,260.88,2023-05-29 16:50:10,1,10,D000327,184.59.28.72,M094,1,22,3,36,1,903.05,2024-11-04 08:06:52,-45328602.0,16,0,0,0,0,0,0.2885681101708976,0
TX000175,AC00106,169.47,2023-03-22 16:10:14,1,6,D000061,120.170.93.69,M046,2,24,3,19,1,1806.16,2024-11-04 08:07:37,-51206243.0,16,2,0,0,0,0,0.09377697602868589,0
TX000176,AC00035,73.23,2023-05-19 16:52:53,1,32,D000059,155.37.19.43,M022,1,26,3,14,1,787.74,2024-11-04 08:11:12,-46192699.0,16,4,0,0,0,0,0.0928442832872683,0
TX000177,AC00363,1362.55,2023-02-10 18:07:07,1,12,D000213,93.52.44.101,M001,0,29,1,106,1,2429.68,2024-11-04 08:11:05,-54655438.0,18,4,0,1,0,0,0.5605632991590831,0
TX000178,AC00273,792.57,2023-05-22 16:22:36,1,3,D000424,110.235.207.187,M059,0,19,3,164,1,770.37,2024-11-04 08:10:39,-45935283.0,16,0,0,0,0,0,1.0274835681968446,0
TX000179,AC00156,237.06,2023-12-18 16:47:17,1,31,D000455,61.95.76.233,M049,2,71,2,46,1,1182.77,2024-11-04 08:07:50,-27789633.0,16,0,0,0,0,0,0.20025849616057173,0
TX000180,AC00010,34.17,2023-11-21 16:57:43,0,30,D000036,177.116.108.246,M091,2,54,1,54,1,726.55,2024-11-04 08:06:29,-30121726.0,16,1,0,0,0,0,0.04696584427187135,0
TX000181,AC00036,740.25,2023-07-19 17:03:58,1,30,D000030,1.198.76.182,M010,2,41,0,123,1,14464.3,2024-11-04 08:08:27,-40921469.0,17,2,0,0,0,0,0.05117418926672797,0
TX000182,AC00149,453.54,2023-04-19 16:36:03,1,0,D000150,223.32.70.156,M017,0,58,0,82,1,12046.3,2024-11-04 08:12:06,-48785763.0,16,2,0,0,0,0,0.037646609613772385,0
TX000183,AC00225,300.47,2023-11-13 16:11:52,1,17,D000272,156.173.170.140,M065,1,73,2,100,1,7885.64,2024-11-04 08:08:00,-30815768.0,16,0,0,0,0,0,0.03809860726494426,0
TX000184,AC00077,110.93,2023-04-07 16:38:15,0,41,D000142,101.223.82.253,M036,1,19,3,201,1,1952.35,2024-11-04 08:10:53,-49822358.0,16,4,0,0,0,0,0.0567896178360253,0
TX000185,AC00440,201.69,2023-01-03 16:46:36,1,19,D000626,193.108.17.115,M019,0,59,0,299,1,7328.52,2024-11-04 08:10:16,-57943420.0,16,1,0,0,0,0,0.027517490913456812,0
TX000186,AC00321,399.21,2023-01-30 16:15:49,1,32,D000301,30.229.179.194,M062,0,59,1,109,1,3210.39,2024-11-04 08:08:21,-55612352.0,16,0,0,0,0,0,0.12431065675610872,0
TX000187,AC00099,1041.88,2023-09-06 16:44:02,1,17,D000208,32.240.176.64,M032,2,78,2,57,1,5726.2,2024-11-04 08:06:44,-36688962.0,16,2,0,1,0,0,0.18191786562369047,0
TX000188,AC00258,630.36,2023-03-02 16:11:53,1,23,D000091,200.22.195.243,M084,0,62,2,52,1,1363.65,2024-11-04 08:12:15,-52934422.0,16,3,0,0,0,0,0.46192063899168284,0
TX000189,AC00132,10.94,2023-10-23 17:24:07,0,30,D000503,10.191.172.154,M083,0,60,1,245,1,1241.99,2024-11-04 08:11:53,-32626066.0,17,0,0,0,0,0,0.008801358015752339,0
TX000190,AC00113,215.9,2023-01-04 16:02:09,1,20,D000414,147.119.62.178,M083,0,38,0,235,1,7873.28,2024-11-04 08:10:23,-57859694.0,16,2,0,0,0,0,0.0274183798391726,0
TX000191,AC00396,1422.55,2023-07-10 17:49:18,1,42,D000569,188.124.181.12,M072,1,79,2,165,1,5674.32,2024-11-04 08:06:50,-41696252.0,17,0,0,1,0,0,0.2506554696475265,0
TX000192,AC00099,226.37,2023-09-18 17:07:08,0,21,D000631,206.62.122.93,M041,1,49,0,141,1,9840.04,2024-11-04 08:09:56,-35650968.0,17,0,0,0,0,0,0.023002650126409403,0
TX000193,AC00265,444.89,2023-09-11 16:27:39,0,19,D000173,42.61.10.112,M060,1,43,0,101,1,10328.23,2024-11-04 08:11:50,-36258251.0,16,0,0,0,0,0,0.04307097431270288,0
TX000194,AC00047,280.57,2023-01-27 17:35:05,0,41,D000538,170.225.23.251,M017,2,25,3,24,1,293.24,2024-11-04 08:10:24,-55866919.0,17,4,0,0,0,0,0.9535413268080478,0
TX000195,AC00005,488.54,2023-07-03 17:47:49,1,17,D000466,198.24.183.157,M036,1,52,1,132,1,7486.63,2024-11-04 08:07:26,-42301177.0,17,0,0,0,0,0,0.0652462795303721,0
TX000196,AC00363,3.3,2023-03-27 16:42:16,0,20,D000215,116.44.12.250,M085,1,50,0,131,1,11385.37,2024-11-04 08:10:11,-50772475.0,16,0,0,0,0,0,0.00028982019730607733,0
TX000197,AC00426,199.39,2023-08-21 16:16:22,1,7,D000304,194.88.79.54,M023,1,69,2,165,1,7264.79,2024-11-04 08:09:06,-38073164.0,16,0,0,0,0,0,0.02744230152536751,0
TX000198,AC00107,20.36,2023-07-24 17:02:18,1,40,D000082,96.115.67.230,M069,1,62,2,75,1,2762.48,2024-11-04 08:11:15,-40489737.0,17,0,0,0,0,0,0.007367522109803581,0
TX000199,AC00237,113.64,2023-10-24 17:09:41,1,11,D000022,31.127.129.152,M038,2,62,2,32,1,6675.03,2024-11-04 08:07:55,-32540294.0,17,1,0,0,0,0,0.017022092471124305,0
TX000200,AC00358,493.11,2023-07-31 16:25:26,1,7,D000232,35.220.238.127,M022,1,53,2,236,1,7432.99,2024-11-04 08:08:01,-39886955.0,16,0,0,0,0,0,0.06633180835594345,0
TX000201,AC00113,307.41,2023-06-12 17:32:52,1,20,D000014,1.7.29.72,M007,0,19,3,14,1,1057.0,2024-11-04 08:09:48,-44116616.0,17,0,0,0,0,0,0.2905576559546314,0
TX000202,AC00010,11.18,2023-11-30 16:52:42,1,1,D000129,16.51.235.240,M017,2,43,0,161,1,5956.89,2024-11-04 08:10:20,-29344658.0,16,3,0,0,0,0,0.001876503258704004,0
TX000203,AC00499,313.82,2023-11-15 18:57:38,1,40,D000357,179.43.245.131,M097,1,59,1,151,1,7261.59,2024-11-04 08:08:42,-30633064.0,18,2,0,0,0,0,0.0432104800078209,0
TX000204,AC00380,51.0,2023-01-30 16:00:38,1,39,D000199,193.217.248.188,M063,1,64,2,107,1,4943.16,2024-11-04 08:08:23,-55613265.0,16,0,0,0,0,0,0.01031520015533478,0
TX000205,AC00452,140.98,2023-05-25 16:34:22,1,22,D000374,192.95.36.246,M059,1,60,1,100,1,8127.48,2024-11-04 08:12:13,-45675471.0,16,3,0,0,0,0,0.01734395606558668,0
TX000206,AC00020,288.04,2023-08-24 16:47:21,1,10,D000582,205.69.66.135,M092,0,68,2,63,1,1748.02,2024-11-04 08:10:00,-37812159.0,16,3,0,0,0,0,0.16468651015997532,0
TX000207,AC00181,800.55,2023-05-04 16:21:31,1,28,D000657,8.244.162.185,M062,0,31,1,108,1,9660.22,2024-11-04 08:06:49,-47490318.0,16,3,0,0,0,0,0.08286220580837617,0
TX000208,AC00370,485.54,2023-02-06 17:46:59,1,15,D000589,140.212.253.222,M061,0,46,1,143,1,6371.51,2024-11-04 08:11:46,-55002287.0,17,0,0,0,0,0,0.07619289730420195,0
TX000209,AC00453,521.15,2023-02-17 18:16:05,1,18,D000108,166.7.230.111,M084,0,54,0,214,1,9442.47,2024-11-04 08:07:31,-54049886.0,18,4,0,0,0,0,0.05518628216111239,0
TX000210,AC00339,321.79,2023-08-07 17:30:33,0,33,D000537,86.103.2.29,M056,0,63,2,61,1,5959.2,2024-11-04 08:10:01,-39278368.0,17,0,0,0,0,0,0.05398979900003356,0
TX000211,AC00249,304.93,2023-02-24 16:23:22,1,32,D000700,21.190.11.223,M098,0,65,0,158,1,13531.22,2024-11-04 08:08:15,-53451893.0,16,4,0,0,0,0,0.022533627150607957,0
TX000212,AC00479,432.08,2023-07-31 16:04:55,1,12,D000073,40.192.99.27,M044,0,40,0,145,1,11500.62,2024-11-04 08:11:46,-39888411.0,16,0,0,0,0,0,0.03756688188272608,0
TX000213,AC00301,694.2,2023-12-07 16:20:08,1,25,D000007,27.143.109.203,M035,0,61,2,72,1,1389.37,2024-11-04 08:07:23,-28741635.0,16,3,0,0,0,0,0.49929155548523063,0
TX000214,AC00380,116.86,2023-03-20 18:28:48,1,21,D000531,184.146.10.88,M088,0,55,1,171,1,6706.56,2024-11-04 08:12:15,-51371007.0,18,0,0,0,0,0,0.01742213263839608,0
TX000215,AC00130,386.81,2023-03-03 18:02:52,0,11,D000248,34.169.232.37,M039,2,57,0,149,1,7175.29,2024-11-04 08:10:50,-52841278.0,18,4,0,0,0,0,0.05390111046236983,0
TX000216,AC00006,74.88,2023-05-24 16:25:50,1,1,D000139,161.161.26.115,M026,0,25,3,202,1,420.67,2024-11-04 08:07:46,-45762116.0,16,2,0,0,0,0,0.17757962387649107,0
TX000217,AC00096,195.76,2023-05-22 16:17:19,1,30,D000517,119.163.214.161,M056,1,75,2,99,1,7323.53,2024-11-04 08:09:48,-45935549.0,16,0,0,0,0,0,0.026726629558483615,0
TX000218,AC00108,134.7,2023-08-21 16:03:18,1,13,D000637,155.19.119.0,M074,0,50,0,106,1,8395.85,2024-11-04 08:11:07,-38074069.0,16,0,0,0,0,0,0.016041729934439697,0
TX000219,AC00070,890.24,2023-07-07 18:03:43,0,19,D000223,28.149.72.129,M029,2,33,1,161,1,5140.93,2024-11-04 08:07:32,-41954629.0,18,4,0,1,0,0,0.1731334343330228,0
TX000220,AC00417,361.27,2023-01-06 17:01:53,1,29,D000676,78.100.105.143,M088,0,63,0,180,1,7945.57,2024-11-04 08:10:07,-57683294.0,17,4,0,0,0,0,0.04546238188300109,0
TX000221,AC00391,131.56,2023-10-19 16:42:37,1,5,D000203,27.215.118.94,M014,1,44,0,42,1,5873.54,2024-11-04 08:07:12,-32973875.0,16,3,0,0,0,0,0.022394944965903715,0
TX000222,AC00414,485.51,2023-11-28 16:49:27,0,25,D000460,91.204.200.167,M097,2,76,2,37,1,3074.45,2024-11-04 08:08:02,-29517515.0,16,1,0,0,0,0,0.15786632850477167,0
TX000223,AC00004,547.87,2023-07-10 17:15:27,1,8,D000183,188.205.152.176,M064,0,64,2,131,1,6155.76,2024-11-04 08:10:31,-41698504.0,17,0,0,0,0,0,0.08898673977871478,0
TX000224,AC00047,457.3,2023-06-26 18:25:21,1,41,D000214,62.27.235.199,M042,2,28,1,15,1,8318.29,2024-11-04 08:07:53,-42903752.0,18,0,0,0,0,0,0.05496863314056848,0
TX000225,AC00198,506.24,2023-01-13 16:44:26,1,6,D000315,136.104.90.223,M077,0,58,1,64,1,230.09,2024-11-04 08:11:40,-57079634.0,16,4,0,0,0,0,2.190661646977368,0
TX000226,AC00314,486.59,2023-12-19 16:55:17,1,16,D000029,129.102.184.189,M017,1,57,2,119,1,2513.56,2024-11-04 08:10:02,-27702885.0,16,1,0,0,0,0,0.19350900356324763,0
TX000227,AC00212,163.68,2023-09-28 16:20:57,1,36,D000440,35.67.21.23,M087,1,41,0,292,1,10090.05,2024-11-04 08:11:01,-34789804.0,16,3,0,0,0,0,0.016220314040659795,0
TX000228,AC00115,581.65,2023-01-09 16:54:58,1,4,D000666,80.92.209.207,M009,0,22,3,176,1,480.19,2024-11-04 08:09:39,-57424481.0,16,0,0,0,0,0,1.208774080924375,0
TX000229,AC00055,52.01,2023-11-07 16:46:04,1,23,D000652,178.34.103.183,M019,0,48,0,85,1,1120.88,2024-11-04 08:11:27,-31332323.0,16,1,0,0,0,0,0.04635968196242022,0
TX000230,AC00427,630.24,2023-11-29 18:10:30,1,4,D000548,12.246.170.239,M054,0,21,3,62,1,370.81,2024-11-04 08:11:52,-29426482.0,18,2,0,0,0,0,1.6950593044834728,0
TX000231,AC00401,523.74,2023-11-02 16:36:37,1,28,D000551,216.151.64.40,M099,0,43,0,159,1,13498.55,2024-11-04 08:06:52,-31764615.0,16,3,0,0,0,0,0.038796848783848356,0
TX000232,AC00430,705.6,2023-02-20 18:41:43,1,31,D000103,205.45.234.42,M071,1,40,0,124,3,14804.7,2024-11-04 08:09:04,-53789241.0,18,0,0,0,0,0,0.0476573211668479,0
TX000233,AC00299,217.5,2023-10-23 18:54:48,0,10,D000485,101.90.40.193,M043,1,46,1,35,1,3057.4,2024-11-04 08:06:58,-32620330.0,18,0,0,0,0,0,0.0711156160083704,0
TX000234,AC00345,91.48,2023-01-23 16:50:31,1,13,D000295,160.74.183.38,M081,0,51,0,141,1,14942.78,2024-11-04 08:09:17,-56215126.0,16,0,0,0,0,0,0.006121610462680794,0
TX000235,AC00430,5.25,2023-11-13 18:26:24,1,38,D000571,93.170.203.44,M010,0,39,0,49,1,14143.32,2024-11-04 08:12:22,-30807958.0,18,0,0,0,0,0,0.00037117372910115156,0
TX000236,AC00175,54.03,2023-09-19 17:16:46,0,25,D000519,161.25.82.11,M087,0,56,2,161,1,6736.3,2024-11-04 08:07:36,-35563850.0,17,1,0,0,0,0,0.008019533047363187,0
TX000237,AC00177,736.73,2023-11-27 16:05:27,1,22,D000167,107.247.202.71,M037,1,48,1,10,1,3313.07,2024-11-04 08:10:54,-29606727.0,16,0,0,0,0,0,0.22230369304209024,0
TX000238,AC00225,368.91,2023-03-10 17:49:57,1,41,D000221,218.238.171.184,M082,1,54,0,14,1,829.71,2024-11-04 08:10:28,-52237231.0,17,4,0,0,0,0,0.44408999530522086,0
TX000239,AC00394,33.06,2023-01-17 16:03:41,0,13,D000417,63.67.150.226,M045,2,53,2,170,1,1540.87,2024-11-04 08:06:43,-56736182.0,16,1,0,0,0,0,0.021441496364803782,0
TX000240,AC00026,66.5,2023-05-04 16:44:56,0,21,D000419,13.88.251.53,M098,2,32,1,144,1,6820.23,2024-11-04 08:08:06,-47488990.0,16,3,0,0,0,0,0.009748974891625118,0
TX000241,AC00076,177.08,2023-01-06 17:16:44,1,19,D000450,176.96.83.253,M014,2,35,0,85,1,13475.14,2024-11-04 08:12:21,-57682537.0,17,4,0,0,0,0,0.013140261232073874,0
TX000242,AC00215,588.54,2023-02-06 17:57:28,1,32,D000609,211.97.88.141,M031,1,32,1,130,1,714.45,2024-11-04 08:10:37,-55001589.0,17,0,0,0,0,0,0.8226151373261582,0
TX000243,AC00202,173.5,2023-10-23 17:16:20,1,26,D000235,32.13.122.242,M052,0,21,3,282,1,1306.91,2024-11-04 08:11:52,-32626532.0,17,0,0,0,0,0,0.13265438753431047,0
TX000244,AC00400,78.33,2023-07-31 16:13:12,0,22,D000191,85.240.254.83,M069,2,56,1,189,1,7255.33,2024-11-04 08:08:18,-39887706.0,16,0,0,0,0,0,0.010794713029864959,0
TX000245,AC00004,40.66,2024-01-01 16:08:49,1,21,D000214,148.25.159.90,M061,1,59,2,156,1,1153.84,2024-11-04 08:11:28,-26582559.0,16,0,0,0,0,0,0.03520834054934017,0
TX000246,AC00260,97.22,2023-02-20 17:30:19,0,1,D000507,188.205.152.176,M063,1,77,2,55,1,6647.73,2024-11-04 08:11:17,-53793658.0,17,0,0,0,0,0,0.014622341409562428,0
TX000247,AC00415,34.07,2023-11-06 17:22:58,1,30,D000158,29.168.185.63,M080,1,22,3,81,1,8709.77,2024-11-04 08:07:21,-31416263.0,17,0,0,0,0,0,0.003911250096145347,0
TX000248,AC00337,492.06,2023-10-19 16:14:15,1,14,D000411,60.166.231.236,M012,2,23,3,74,1,857.9,2024-11-04 08:09:56,-32975741.0,16,3,0,0,0,0,0.5728955640936081,0
TX000249,AC00253,842.01,2023-09-12 16:43:27,0,41,D000209,62.152.134.92,M015,2,53,0,185,1,509.45,2024-11-04 08:08:33,-36170706.0,16,1,0,0,0,0,1.649544519541581,0
TX000250,AC00126,73.55,2023-01-09 16:09:48,1,1,D000210,196.121.240.10,M086,0,51,1,158,1,2812.06,2024-11-04 08:11:21,-57427293.0,16,0,0,0,0,0,0.02614590517088153,0
TX000251,AC00304,760.53,2023-09-04 18:13:25,1,31,D000651,177.116.108.246,M005,2,57,1,118,1,6179.91,2024-11-04 08:09:35,-36856570.0,18,0,0,0,0,0,0.12304498852110773,0
TX000252,AC00470,273.08,2023-01-30 16:09:08,0,15,D000534,150.231.20.169,M007,1,26,1,134,1,6609.3,2024-11-04 08:07:57,-55612729.0,16,0,0,0,0,0,0.04131128693100161,0
TX000253,AC00041,371.69,2023-12-22 16:27:49,1,37,D000374,124.180.225.109,M020,1,67,2,143,1,3484.32,2024-11-04 08:09:59,-27445330.0,16,4,0,0,0,0,0.10664444010879919,0
TX000254,AC00442,218.96,2023-08-30 16:11:47,1,39,D000556,52.196.112.199,M021,0,18,3,13,1,754.21,2024-11-04 08:10:35,-37295928.0,16,2,0,0,0,0,0.2899326015280518,0
TX000255,AC00430,227.39,2023-12-25 16:58:19,1,1,D000207,96.115.67.230,M010,2,18,3,65,1,751.09,2024-11-04 08:11:36,-27184397.0,16,0,0,0,0,0,0.3023441343456235,0
TX000256,AC00258,237.99,2023-05-08 16:45:11,0,18,D000563,168.55.35.243,M043,1,39,0,86,1,8510.09,2024-11-04 08:11:36,-47143585.0,16,0,0,0,0,0,0.0279623408987568,0
TX000257,AC00073,186.6,2023-07-04 16:27:23,1,42,D000149,52.1.78.30,M037,2,58,0,13,1,1508.72,2024-11-04 08:06:24,-42219541.0,16,1,0,0,0,0,0.12359907797472379,0
TX000258,AC00430,341.15,2023-02-13 17:18:15,1,38,D000453,6.44.165.160,M042,2,18,3,148,1,511.37,2024-11-04 08:10:09,-54399114.0,17,0,0,0,0,0,0.665827429396725,0
TX000259,AC00363,434.58,2023-09-06 16:28:38,1,22,D000136,80.92.209.207,M091,0,59,0,215,1,12648.32,2024-11-04 08:08:15,-36689977.0,16,2,0,0,0,0,0.0343559970022104,0
TX000260,AC00307,312.88,2023-05-26 18:12:50,0,32,D000503,201.114.165.141,M040,1,54,1,44,1,233.21,2024-11-04 08:07:23,-45582873.0,18,4,0,0,0,0,1.335895136843004,0
TX000261,AC00085,75.15,2023-09-18 17:31:23,1,4,D000014,135.29.211.116,M094,0,23,3,154,1,1092.92,2024-11-04 08:11:00,-35649577.0,17,0,0,0,0,0,0.06869789381307591,0
TX000262,AC00448,23.3,2023-08-14 18:13:38,1,20,D000385,111.226.226.202,M061,0,59,1,161,1,6711.15,2024-11-04 08:08:06,-38670868.0,18,0,0,0,0,0,0.003471316940175652,0
TX000263,AC00194,47.38,2023-02-08 18:18:07,0,39,D000388,150.231.20.169,M061,2,25,3,61,1,459.37,2024-11-04 08:07:05,-54827338.0,18,2,0,0,0,0,0.10291721875882442,0
